npi,entity_type_code,replacement_npi,employer_identification_number,provider_organization_name,provider_last_name,provider_first_name,provider_middle_name,provider_name_prefix,provider_name_suffix,provider_credential_text,provider_other_organization_name,provider_other_organization_name_type_code,provider_other_last_name,provider_other_first_name,provider_other_middle_name,provider_other_name_prefix,provider_other_name_suffix,provider_other_credential_text,provider_other_last_name_type_code,provider_business_mailing_address_line1,provider_business_mailing_address_line2,provider_business_mailing_address_city,provider_business_mailing_address_state,provider_business_mailing_address_zip,provider_business_mailing_address_country_code,provider_business_mailing_address_phone,provider_business_mailing_address_fax,provider_business_practice_location_address_line1,provider_business_practice_location_address_line2,provider_business_practice_location_address_city,provider_business_practice_location_address_state,provider_business_practice_location_address_zip,provider_business_practice_location_address_country_code,provider_business_practice_location_address_phone,provider_business_practice_location_address_fax,provider_enumeration_date,last_update_date,npi_deactivation_reason_code,npi_deactivation_date,npi_reactivation_date,provider_gender_code,authorized_official_last_name,authorized_official_first_name,authorized_official_middle_name,authorized_official_title,authorized_official_phone,healthcare_provider_taxonomy_code_1,provider_license_number_1,provider_license_number_state_code_1,healthcare_provider_primary_taxonomy_switch_1,healthcare_provider_taxonomy_code_2,provider_license_number_2,provider_license_number_state_code_2,healthcare_provider_primary_taxonomy_switch_2,other_provider_identifier_1,other_provider_identifier_type_code_1,other_provider_identifier_state_1,other_provider_identifier_issuer_1,other_provider_identifier_2,other_provider_identifier_type_code_2,other_provider_identifier_state_2,other_provider_identifier_issuer_2,is_sole_proprietor,is_organization_subpart,parent_organization_lbn,parent_organization_tin,npi_certification_date
7057423887,1,,31-4998617,,Perez,John,L,,,MD,,,,,,,,,,6753 Broadway,,Syracuse,NY,10005,US,(626) 529-7575,(323) 991-5300,6753 Broadway,,Syracuse,NY,10005,US,(626) 529-7575,(323) 991-5300,02/13/2020,03/01/2025,,,,,,,,,,207P00000X,060NY469495,NY,Y,,,,,"{""identifier"": ""BM7752023"", ""type_code"": ""01"", ""state"": ""NY"", ""issuer"": ""DEA""}",01,NY,DEA,,,,,N,N,,,02/13/2020
7557522500,1,,,,Anderson,Jessica,,Dr.,,MD PhD,,,,,,,,,,1660 Wilshire Blvd,,Oakland,CA,91001,US,,,1660 Wilshire Blvd,,Oakland,CA,91001,US,(718) 394-6087,(310) 885-9014,03/21/2022,08/24/2025,,,,,,,,,,207P00000X,A60160,CA,Y,,,,,"{""identifier"": ""A60160"", ""type_code"": ""05"", ""state"": ""CA"", ""issuer"": ""CA Medical Board""}",05,CA,CA Medical Board,"{""identifier"": ""BM2610881"", ""type_code"": ""01"", ""state"": ""CA"", ""issuer"": ""DEA""}",01,CA,DEA,N,N,,,03/21/2022
1499153703,1,,87-7514659,,Jones,Ahmed,,,,DO,,,,,,,,,,9798 Columbus Ave,Suite 448,Yonkers,NY,10005,US,917  761.3539,,9798 Columbus Ave,Suite 448,Yonkers,NY,10005,US,917  761.3539,,02/14/2025,12/11/2024,,,,,,,,,,207RO0300X,060NY516029,NY,Y,,,,,"{""identifier"": ""060NY516029"", ""type_code"": ""05"", ""state"": ""NY"", ""issuer"": ""NY Medical Board""}",05,NY,NY Medical Board,"{""identifier"": ""BF7255608"", ""type_code"": ""01"", ""state"": ""NY"", ""issuer"": ""DEA""}",01,NY,DEA,,N,,,02/14/2025
8893628967,1,,,,Anderson,Joseph,,,,DO PhD,,,,,,,,,,3539 Sunset Blvd,Suite 121,Los Angeles,CA,90005,US,(626) 789-7342,,3539 Sunset Blvd,Suite 121,Los Angeles,CA,90005,US,(626) 789-7342,,02/02/2017,07/11/2025,,,,,,,,,,207RG0100X,A73343,CA,Y,207R00000X,,,N,"{""identifier"": ""A73343"", ""type_code"": ""05"", ""state"": ""CA"", ""issuer"": ""CA Medical Board""}",05,CA,CA Medical Board,"{""identifier"": ""BM8717719"", ""type_code"": ""01"", ""state"": ""CA"", ""issuer"": ""DEA""}",01,CA,DEA,N,N,,,02/02/2017
8785193586,1,,,,Thomas,Mohammed,,,,MD PhD,,,,,,,,,,1263 Central Park West,,Queens,NY,11201,US,,,1263 Central Park West,,Queens,NY,11201,US,(917) 676-5409,,06/29/2024,02/11/2025,,,,M,,,,,,207P00000X,060NY358888,NY,Y,,,,,"{""identifier"": ""BF4965307"", ""type_code"": ""01"", ""state"": ""NY"", ""issuer"": ""DEA""}",01,NY,DEA,,,,,N,N,,,06/29/2024
4940976263,1,,26-3228675,,Jones,Linda,,,,DO,,,,,,,,,,7348 York Ave,,New York,NY,11201,US,(917) 877-8407,,7348 York Ave,,New York,NY,11201,US,(917) 877-8407,,11/24/2022,02/26/2025,,,,M,,,,,,208000000X,060NY166874,NY,Y,,,,,,,,,,,,,Y,N,,,11/24/2022
3392207152,1,,,,Zhang,Priya,R,,,MD PhD,,,,,,,,,,9988 Main St,Suite 172,Sacramento,CA,95001,US,718- 296-7611,(917) 248-8669,9988 Main St,Suite 172,Sacramento,CA,95001,US,718- 296-7611,(917) 248-8669,05/23/2016,07/10/2025,,,,F,,,,,,207X00000X,A79438,CA,Y,207RO0300X,,,N,"{""identifier"": ""A79438"", ""type_code"": ""05"", ""state"": ""CA"", ""issuer"": ""CA Medical Board""}",05,CA,CA Medical Board,,,,,,N,,,05/23/2016
7184090809,1,,,,Miller,William,,,,MD PhD,,,,,,,,,,7052 Lexington Ave,Suite 511,Syracuse,NY,10002,US,(626) 582-2564,(718) 911-5391,7052 Lexington Ave,Suite 511,Syracuse,NY,10002,US,(626) 582-2564,(718) 911-5391,01/27/2022,12/31/2024,,,,M,,,,,,207R00000X,060NY468260,NY,Y,,,,,"{""identifier"": ""060NY468260"", ""type_code"": ""05"", ""state"": ""NY"", ""issuer"": ""NY Medical Board""}",05,NY,NY Medical Board,,,,,,N,,,01/27/2022
5927282703,1,,53-4044640,,Johnson,Charles,,,,MD PhD,,,,,,,,,,2825 Hollywood Blvd,,Santa Ana,CA,90003,US,(424) 239-9807,(929) 774-3512,2825 Hollywood Blvd,,Santa Ana,CA,90003,US,(424) 239-9807,(929) 774-3512,01/14/2018,05/09/2025,,,,M,,,,,,207U00000X,A22709,CA,Y,207RP1001X,,,N,,,,,,,,,,N,,,01/14/2018
1815352371,1,,26-3154572,,Singh,Sarah,,,,DO,,,,,,,,,,8154 Hollywood Blvd,,San Francisco,CA,95001,US,,,8154 Hollywood Blvd,,San Francisco,CA,95001,US,(917) 613-1681,(323) 981-9570,12/17/2018,04/20/2025,,,,M,,,,,,207RP1001X,A96309,CA,Y,,,,,"{""identifier"": ""A96309"", ""type_code"": ""05"", ""state"": ""CA"", ""issuer"": ""CA Medical Board""}",05,CA,CA Medical Board,,,,,Y,N,,,12/17/2018
8796474084,1,,52-6136075,,Lee,Priya,J,,,DO PhD,,,,,,,,,,6985 Rodeo Dr,Suite 124,Oakland,CA,92001,US,,,3293 Melrose Ave,,Sacramento,CA,90003,US,2123922461,,12/22/2021,06/13/2025,,,,F,,,,,,207R00000X,A74387,CA,Y,207X00000X,,,N,"{""identifier"": ""BA9207948"", ""type_code"": ""01"", ""state"": ""CA"", ""issuer"": ""DEA""}",01,CA,DEA,,,,,,N,,,12/22/2021
2351373996,1,,,,Gonzalez,Jennifer,,,,MD PhD,,,,,,,,,,860 Rodeo Dr,,San Francisco,CA,94001-2398,US,(212) 246-7250,(718) 312-9532,860 Rodeo Dr,,San Francisco,CA,94001-2398,US,(212) 246-7250,(718) 312-9532,05/10/2021,02/24/2025,,,,M,,,,,,207RP1001X,A38114,CA,Y,,,,,"{""identifier"": ""A38114"", ""type_code"": ""05"", ""state"": ""CA"", ""issuer"": ""CA Medical Board""}",05,CA,CA Medical Board,"{""identifier"": ""BF5700372"", ""type_code"": ""01"", ""state"": ""CA"", ""issuer"": ""DEA""}",01,CA,DEA,Y,N,,,05/10/2021
4346066647,1,,95-3257862,,Harris,William,,,,DO,,,,,,,,,,6586 Broadway,,Queens,NY,10003,US,,,6586 Broadway,,Queens,NY,10003,US,(917) 997-8998,(718) 749-5578,06/19/2024,09/14/2024,,,,,,,,,,207Y00000X,060NY370726,NY,Y,207W00000X,,,N,"{""identifier"": ""060NY370726"", ""type_code"": ""05"", ""state"": ""NY"", ""issuer"": ""NY Medical Board""}",05,NY,NY Medical Board,"{""identifier"": ""BM9606561"", ""type_code"": ""01"", ""state"": ""NY"", ""issuer"": ""DEA""}",01,NY,DEA,Y,N,,,06/19/2024
1631873283,1,,71-7625199,,Anderson,Ahmed,,,,MD,,,,,,,,,,1889 Sunset Blvd,Suite 435,Santa Ana,CA,90002,US,(212) 680-8844,,1889 Sunset Blvd,Suite 435,Santa Ana,CA,90002,US,(212) 680-8844,,08/06/2022,08/03/2025,,,,F,,,,,,207RC0000X,A84725,CA,Y,207ZP0000X,,,N,"{""identifier"": ""BM3835080"", ""type_code"": ""01"", ""state"": ""CA"", ""issuer"": ""DEA""}",01,CA,DEA,,,,,Y,N,,,08/06/2022
2573066247,1,,,,Jones,Carlos,,,,DO,,,,,,,,,,6077 First Ave,,Queens,NY,11203,US,3232654690,,6077 First Ave,,Queens,NY,11203,US,3232654690,,06/21/2025,01/30/2025,,,,,,,,,,207P00000X,060NY260128,NY,Y,,,,,"{""identifier"": ""060NY260128"", ""type_code"": ""05"", ""state"": ""NY"", ""issuer"": ""NY Medical Board""}",05,NY,NY Medical Board,"{""identifier"": ""BA4980198"", ""type_code"": ""01"", ""state"": ""NY"", ""issuer"": ""DEA""}",01,NY,DEA,Y,N,,,06/21/2025
2550213069,1,,38-3715145,,Thomas,Wei,J,,,MD PhD,,,,,,,,,,2349 York Ave,Suite 166,Rochester,NY,10001,US,,,2349 York Ave,Suite 166,Rochester,NY,10001,US,212 776 1957,,07/06/2023,07/16/2025,,,,F,,,,,,207U00000X,060NY660226,NY,Y,,,,,"{""identifier"": ""060NY660226"", ""type_code"": ""05"", ""state"": ""NY"", ""issuer"": ""NY Medical Board""}",05,NY,NY Medical Board,"{""identifier"": ""BM1827548"", ""type_code"": ""01"", ""state"": ""NY"", ""issuer"": ""DEA""}",01,NY,DEA,N,N,,,07/06/2023
2785324263,1,,,,Patel,Wei,R,Prof.,,DO PhD,,,,,,,,,,6337 First Avenue,,Bronx,NY,11203,US,(347) 364-7030,(929) 935-4779,6337 First Avenue,,Bronx,NY,11203,US,(347) 364-7030,(929) 935-4779,05/08/2020,04/03/2025,,,,,,,,,,207RN0300X,060NY767625,NY,Y,,,,,"{""identifier"": ""060NY767625"", ""type_code"": ""05"", ""state"": ""NY"", ""issuer"": ""NY Medical Board""}",05,NY,NY Medical Board,,,,,,N,,,05/08/2020
7555628339,1,,,,Sharma,Linda,,Prof.,,DO,,,,,,,,,,2049 Beverly Dr,,San Jose,CA,92001,US,(917) 929-4128,,2049 Beverly Dr,,San Jose,CA,92001,US,(917) 929-4128,,05/10/2018,08/26/2025,,,,M,,,,,,207RO0300X,A69285,CA,Y,,,,,"{""identifier"": ""A69285"", ""type_code"": ""05"", ""state"": ""CA"", ""issuer"": ""CA Medical Board""}",05,CA,CA Medical Board,"{""identifier"": ""BA8560292"", ""type_code"": ""01"", ""state"": ""CA"", ""issuer"": ""DEA""}",01,CA,DEA,,N,,,05/10/2018
3358268621,1,,,,Martin,Patricia,,,,DO,,,,,,,,,,7705 Fifth Ave,,Albany,NY,11203,US,310  224.4382,(917) 852-7520,7705 Fifth Ave,,Albany,NY,11203,US,310  224.4382,(917) 852-7520,06/20/2025,01/09/2025,,,,F,,,,,,207R00000X,060NY912203,NY,Y,,,,,"{""identifier"": ""060NY912203"", ""type_code"": ""05"", ""state"": ""NY"", ""issuer"": ""NY Medical Board""}",05,NY,NY Medical Board,"{""identifier"": ""BF5137309"", ""type_code"": ""01"", ""state"": ""NY"", ""issuer"": ""DEA""}",01,NY,DEA,,N,,,06/20/2025
1110005154,1,,,,Gonzalez,Sarah,,,,DO,,,,,,,,,,7678 Park Ave,,QUEENS,NY,11203,US,(929) 407-3467,,7678 Park Ave,,QUEENS,NY,11203,US,(929) 407-3467,,02/07/2017,08/21/2025,,,,F,,,,,,207R00000X,060NY742069,NY,Y,,,,,"{""identifier"": ""060NY742069"", ""type_code"": ""05"", ""state"": ""NY"", ""issuer"": ""NY Medical Board""}",05,NY,NY Medical Board,"{""identifier"": ""BF5636289"", ""type_code"": ""01"", ""state"": ""NY"", ""issuer"": ""DEA""}",01,NY,DEA,Y,N,,,02/07/2017
8874312717,1,,,,Perez,Barbara,,,,DO,,,,,,,,,,1663 York Ave,Suite 221,Queens,NY,10003,US,(212) 338-7241,,1663 York Ave,Suite 221,Queens,NY,10003,US,(212) 338-7241,,08/15/2018,10/10/2024,,,,M,,,,,,207X00000X,060NY748322,NY,Y,,,,,"{""identifier"": ""060NY748322"", ""type_code"": ""05"", ""state"": ""NY"", ""issuer"": ""NY Medical Board""}",05,NY,NY Medical Board,"{""identifier"": ""BM5015007"", ""type_code"": ""01"", ""state"": ""NY"", ""issuer"": ""DEA""}",01,NY,DEA,,N,,,08/15/2018
1229462130,1,,,,White,Wei,,,,DO PhD,,,,,,,,,,2980 First Ave,,New York,NY,11203,US,(626) 528-5789,(718) 354-9897,2980 First Ave,,New York,NY,11203,US,(626) 528-5789,(718) 354-9897,03/21/2024,08/20/2025,,,,,,,,,,207ZP0000X,060NY456281,NY,Y,,,,,,,,,,,,,N,N,,,03/21/2024
2034476501,1,,,,Zhang,Mohammed,,,,DO PhD,,,,,,,,,,5984 Melrose Ave,Suite 632,San Jose,CA,94001,US,347  967 8505,,5984 Melrose Ave,Suite 632,San Jose,CA,94001,US,347  967 8505,,06/16/2025,05/13/2025,,,,,,,,,,207R00000X,A13072,CA,Y,,,,,"{""identifier"": ""A13072"", ""type_code"": ""05"", ""state"": ""CA"", ""issuer"": ""CA Medical Board""}",05,CA,CA Medical Board,,,,,N,N,,,06/16/2025
8665254835,1,,,,Wang,John,,,,MD,,,,,,,,,,3271 First Avenue,Suite 788,Yonkers,NY,11202,US,(310) 488-5369,(213) 459-9861,3271 First Avenue,Suite 788,Yonkers,NY,11202,US,(310) 488-5369,(213) 459-9861,03/01/2019,03/31/2025,,,,F,,,,,,207ZP0000X,060NY493364,NY,Y,,,,,"{""identifier"": ""060NY493364"", ""type_code"": ""05"", ""state"": ""NY"", ""issuer"": ""NY Medical Board""}",05,NY,NY Medical Board,"{""identifier"": ""BM1080743"", ""type_code"": ""01"", ""state"": ""NY"", ""issuer"": ""DEA""}",01,NY,DEA,N,N,,,03/01/2019
5912975191,1,,,,Miller,Ana,,,,DO,,,,,,,,,,6118 Fifth Ave,,Queens,NY,14202-4677,US,(718) 257-3272,(626) 646-1993,6118 Fifth Ave,,Queens,NY,14202-4677,US,(718) 257-3272,(626) 646-1993,04/18/2024,11/21/2024,,,,,,,,,,207Q00000X,060NY179074,NY,Y,,,,,"{""identifier"": ""060NY179074"", ""type_code"": ""05"", ""state"": ""NY"", ""issuer"": ""NY Medical Board""}",05,NY,NY Medical Board,,,,,,N,,,04/18/2024
2801234285,1,,32-5432484,,Anderson,Ana,,,,DO,,,,,,,,,,1302 Second Ave,Suite 937,Rochester,NY,14201,US,(424) 393-3031,,1302 Second Ave,Suite 937,Rochester,NY,14201,US,(424) 393-3031,,06/20/2018,09/25/2024,,,,,,,,,,207RP1001X,060NY720559,NY,Y,,,,,,,,,,,,,,N,,,06/20/2018
4210175091,1,,,,Zhang,Jennifer,J,,,MD PhD,,,,,,,,,,8302 Melrose Ave,Suite 453,San Jose,CA,92001,US,2132818306,,8302 Melrose Ave,Suite 453,San Jose,CA,92001,US,2132818306,,02/14/2017,12/21/2024,,,,F,,,,,,207P00000X,A79540,CA,Y,,,,,"{""identifier"": ""BF2951364"", ""type_code"": ""01"", ""state"": ""CA"", ""issuer"": ""DEA""}",01,CA,DEA,,,,,,N,,,02/14/2017
3392056779,1,,,,Jones,Karen,,,,MD PhD,,,,,,,,,,5228 Santa Monica Blvd,,Sacramento,CA,93001,US,(929) 612-8596,(929) 496-3657,5228 Santa Monica Blvd,,Sacramento,CA,93001,US,(929) 612-8596,(929) 496-3657,02/17/2016,07/05/2025,,,,,,,,,,207W00000X,A74105,CA,Y,,,,,"{""identifier"": ""A74105"", ""type_code"": ""05"", ""state"": ""CA"", ""issuer"": ""CA Medical Board""}",05,CA,CA Medical Board,,,,,,N,,,02/17/2016
2310672455,1,,54-8018372,,Rodriguez,Li,A,,,MD PhD,,,,,,,,,,2448 Second Ave,,Rochester,NY,10001,US,(917) 222-9148,(424) 684-7425,2448 Second Ave,,Rochester,NY,10001,US,(917) 222-9148,(424) 684-7425,08/02/2016,01/01/2025,,,,F,,,,,,207Y00000X,060NY281172,NY,Y,,,,,"{""identifier"": ""060NY281172"", ""type_code"": ""05"", ""state"": ""NY"", ""issuer"": ""NY Medical Board""}",05,NY,NY Medical Board,"{""identifier"": ""BA1859412"", ""type_code"": ""01"", ""state"": ""NY"", ""issuer"": ""DEA""}",01,NY,DEA,Y,N,,,08/02/2016
6704254969,1,,,,Liu,Barbara,,,,DO PhD,,,,,,,,,,2619 First Ave,,New York,NY,11201,US,(424) 324-3120,,2619 First Ave,,New York,NY,11201,US,(424) 324-3120,,03/27/2023,04/04/2025,,,,F,,,,,,207T00000X,060NY643962,NY,Y,207U00000X,,,N,"{""identifier"": ""060NY643962"", ""type_code"": ""05"", ""state"": ""NY"", ""issuer"": ""NY Medical Board""}",05,NY,NY Medical Board,"{""identifier"": ""BA4409424"", ""type_code"": ""01"", ""state"": ""NY"", ""issuer"": ""DEA""}",01,NY,DEA,Y,N,,,03/27/2023
8595325937,1,,,,Jones,Barbara,,,,MD,,,,,,,,,,6833 Park Avenue,,Bronx,NY,11201,US,(818) 807-4883,(646) 619-9976,6833 Park Avenue,,Bronx,NY,11201,US,(818) 807-4883,(646) 619-9976,05/04/2021,11/04/2024,,,,F,,,,,,207P00000X,060NY427718,NY,Y,,,,,"{""identifier"": ""060NY427718"", ""type_code"": ""05"", ""state"": ""NY"", ""issuer"": ""NY Medical Board""}",05,NY,NY Medical Board,"{""identifier"": ""BM2135470"", ""type_code"": ""01"", ""state"": ""NY"", ""issuer"": ""DEA""}",01,NY,DEA,,N,,,05/04/2021
6342507339,1,,,,Miller,Mohammed,,Dr.,,DO PhD,,,,,,,,,,5270 Wilshire Blvd,,Santa Ana,CA,93001,US,,,5270 Wilshire Blvd,,Santa Ana,CA,93001,US,(626) 203-6361,(310) 679-4010,02/17/2025,10/03/2024,,,,M,,,,,,207RP1001X,A44866,CA,Y,,,,,"{""identifier"": ""A44866"", ""type_code"": ""05"", ""state"": ""CA"", ""issuer"": ""CA Medical Board""}",05,CA,CA Medical Board,"{""identifier"": ""BM3421205"", ""type_code"": ""01"", ""state"": ""CA"", ""issuer"": ""DEA""}",01,CA,DEA,N,N,,,02/17/2025
4366044321,1,,40-1870498,,Liu,Mary,,,,DO,,,,,,,,,,3084 Pico Blvd,,San Diego,CA,90005,US,(347) 225-1472,(323) 868-3751,3084 Pico Blvd,,San Diego,CA,90005,US,(347) 225-1472,(323) 868-3751,11/23/2018,01/31/2025,,,,,,,,,,207RE0101X,A35551,CA,Y,207Y00000X,,,N,"{""identifier"": ""A35551"", ""type_code"": ""05"", ""state"": ""CA"", ""issuer"": ""CA Medical Board""}",05,CA,CA Medical Board,,,,,Y,N,,,11/23/2018
2501058756,1,,,,Harris,Rajesh,A,,,DO,,,,,,,,,,5147 Fifth Ave,Suite 823,Buffalo,NY,11203,US,(646) 522-7144,,5147 Fifth Ave,Suite 823,Buffalo,NY,11203,US,(646) 522-7144,,05/03/2025,02/09/2025,,,,M,,,,,,207Y00000X,060NY398595,NY,Y,207RO0300X,,,N,,,,,,,,,N,N,,,05/03/2025
2218231551,1,,,,Williams,Karen,L,,,MD PhD,,,,,,,,,,9315 Broadway,,Albany,NY,10001,US,(929) 283-7760,,9315 Broadway,,Albany,NY,10001,US,(929) 283-7760,,04/02/2018,06/28/2025,,,,M,,,,,,207P00000X,060NY620803,NY,Y,,,,,"{""identifier"": ""060NY620803"", ""type_code"": ""05"", ""state"": ""NY"", ""issuer"": ""NY Medical Board""}",05,NY,NY Medical Board,"{""identifier"": ""BM6421032"", ""type_code"": ""01"", ""state"": ""NY"", ""issuer"": ""DEA""}",01,NY,DEA,N,N,,,04/02/2018
0037003321,1,,,,Sanchez,Rajesh,,,,DO,,,,,,,,,,1466 Park Ave,Suite 989,Syracuse,NY,10003,US,(646) 712-6234,(323) 690-6581,1466 Park Ave,Suite 989,Syracuse,NY,10003,US,(646) 712-6234,(323) 690-6581,08/14/2022,04/26/2025,,,,M,,,,,,207W00000X,060NY350887,NY,Y,,,,,"{""identifier"": ""060NY350887"", ""type_code"": ""05"", ""state"": ""NY"", ""issuer"": ""NY Medical Board""}",05,NY,NY Medical Board,,,,,N,N,,,08/14/2022
2809448583,1,,,,Clark,Priya,,,,MD,,,,,,,,,,9662 Broadway,,Bronx,NY,10004,US,(213) 363-4302,(347) 335-6982,9662 Broadway,,Bronx,NY,10004,US,(213) 363-4302,(347) 335-6982,02/07/2022,06/21/2025,,,,,,,,,,207T00000X,060NY272154,NY,Y,207RO0300X,,,N,"{""identifier"": ""060NY272154"", ""type_code"": ""05"", ""state"": ""NY"", ""issuer"": ""NY Medical Board""}",05,NY,NY Medical Board,"{""identifier"": ""BB8450197"", ""type_code"": ""01"", ""state"": ""NY"", ""issuer"": ""DEA""}",01,NY,DEA,,N,,,02/07/2022
9457039437,1,,,,Jackson,James,M,,,DO PhD,,,,,,,,,,9886 Columbus Avenue,Suite 215,ALBANY,NY,11202,US,(323) 224-6077,(917) 276-8873,9886 Columbus Avenue,Suite 215,ALBANY,NY,11202,US,(323) 224-6077,(917) 276-8873,06/27/2019,02/11/2025,,,,M,,,,,,207T00000X,060NY871440,NY,Y,,,,,"{""identifier"": ""060NY871440"", ""type_code"": ""05"", ""state"": ""NY"", ""issuer"": ""NY Medical Board""}",05,NY,NY Medical Board,"{""identifier"": ""BB3182067"", ""type_code"": ""01"", ""state"": ""NY"", ""issuer"": ""DEA""}",01,NY,DEA,,N,,,06/27/2019
9100900402,1,,,,Lee,Jennifer,A,,,DO PhD,,,,,,,,,,9861 Sunset Blvd,,Santa Ana,CA,93001,US,347- 655-7249,,9861 Sunset Blvd,,Santa Ana,CA,93001,US,347- 655-7249,,03/03/2018,06/27/2025,,,,,,,,,,208000000X,A97428,CA,Y,,,,,"{""identifier"": ""A97428"", ""type_code"": ""05"", ""state"": ""CA"", ""issuer"": ""CA Medical Board""}",05,CA,CA Medical Board,"{""identifier"": ""BM3675623"", ""type_code"": ""01"", ""state"": ""CA"", ""issuer"": ""DEA""}",01,CA,DEA,N,N,,,03/03/2018
7310720112,1,,,,Ramirez,Christopher,,,,MD PhD,,,,,,,,,,6841 Columbus Ave,,New York,NY,10005,US,(818) 440-8458,(213) 208-4841,6841 Columbus Ave,,New York,NY,10005,US,(818) 440-8458,(213) 208-4841,08/23/2023,11/11/2024,,,,,,,,,,207P00000X,060NY416722,NY,Y,,,,,"{""identifier"": ""BM6196063"", ""type_code"": ""01"", ""state"": ""NY"", ""issuer"": ""DEA""}",01,NY,DEA,,,,,Y,N,,,08/23/2023
0144734045,1,,72-7054097,,Martinez,Ahmed,J,Dr.,,DO,,,,,,,,,,6184 Broadway,,New York,NY,11203,US,(917) 440-8339,,6184 Broadway,,New York,NY,11203,US,(917) 440-8339,,02/02/2022,03/13/2025,,,,,,,,,,207Y00000X,060NY283524,NY,Y,207RN0300X,,,N,"{""identifier"": ""060NY283524"", ""type_code"": ""05"", ""state"": ""NY"", ""issuer"": ""NY Medical Board""}",05,NY,NY Medical Board,"{""identifier"": ""BA3468592"", ""type_code"": ""01"", ""state"": ""NY"", ""issuer"": ""DEA""}",01,NY,DEA,N,N,,,02/02/2022
5629657542,1,,,,Brown,Li,M,,,MD PhD,,,,,,,,,,9799 Third Ave,,Syracuse,NY,11203,US,(646) 888-9102,(213) 334-8642,9799 Third Ave,,Syracuse,NY,11203,US,(646) 888-9102,(213) 334-8642,03/16/2018,09/11/2024,,,,,,,,,,207R00000X,060NY489307,NY,Y,,,,,"{""identifier"": ""060NY489307"", ""type_code"": ""05"", ""state"": ""NY"", ""issuer"": ""NY Medical Board""}",05,NY,NY Medical Board,,,,,N,N,,,03/16/2018
5829236165,1,,,,Rodriguez,Mohammed,,,,MD PhD,,,,,,,,,,7645 Santa Monica Blvd,,San Francisco,CA,90001,US,(718) 713-9912,(323) 985-6597,7645 Santa Monica Blvd,,San Francisco,CA,90001,US,(718) 713-9912,(323) 985-6597,05/02/2016,08/07/2025,,,,F,,,,,,207U00000X,A91928,CA,Y,207X00000X,,,N,"{""identifier"": ""A91928"", ""type_code"": ""05"", ""state"": ""CA"", ""issuer"": ""CA Medical Board""}",05,CA,CA Medical Board,,,,,,N,,,05/02/2016
9561372306,1,,61-9144106,,Anderson,William,L,,,MD PhD,,,,,,,,,,5333 Central Park West,,Rochester,NY,14201,US,(323) 310-9113,(718) 465-6498,5333 Central Park West,,Rochester,NY,14201,US,(323) 310-9113,(718) 465-6498,01/01/2024,05/04/2025,,,,F,,,,,,207P00000X,060NY959162,NY,Y,,,,,"{""identifier"": ""060NY959162"", ""type_code"": ""05"", ""state"": ""NY"", ""issuer"": ""NY Medical Board""}",05,NY,NY Medical Board,"{""identifier"": ""BA8151198"", ""type_code"": ""01"", ""state"": ""NY"", ""issuer"": ""DEA""}",01,NY,DEA,,N,,,01/01/2024
1656094568,1,,,,Miller,Jessica,,,,DO,,,,,,,,,,510 Lexington Ave,Suite 894,Brooklyn,NY,10004,US,,,510 Lexington Avenue,Suite 894,Brooklyn,NY,10004,US,(929) 413-5977,,08/17/2018,10/13/2024,,,,F,,,,,,207RP1001X,060NY170277,NY,Y,,,,,"{""identifier"": ""060NY170277"", ""type_code"": ""05"", ""state"": ""NY"", ""issuer"": ""NY Medical Board""}",05,NY,NY Medical Board,"{""identifier"": ""BA2792770"", ""type_code"": ""01"", ""state"": ""NY"", ""issuer"": ""DEA""}",01,NY,DEA,Y,N,,,08/17/2018
0607174814,1,,,,Shah,Michael,,,,MD PhD,,,,,,,,,,4191 Central Park West,,Syracuse,NY,11202,US,,,4191 Central Park West,,Syracuse,NY,11202,US,(718) 451-2540,(818) 352-8372,01/26/2025,07/03/2025,,,,,,,,,,207RN0300X,060NY543234,NY,Y,,,,,"{""identifier"": ""BF3119429"", ""type_code"": ""01"", ""state"": ""NY"", ""issuer"": ""DEA""}",01,NY,DEA,,,,,N,N,,,01/26/2025
1827496809,1,,64-4540203,,Chen,Charles,,,,DO PhD,,,,,,,,,,6728 Fifth Ave,,New York,NY,10003,US,347- 799-2927,,6728 Fifth Ave,,New York,NY,10003,US,347- 799-2927,,12/08/2018,07/12/2025,,,,M,,,,,,207RP1001X,060NY129607,NY,Y,,,,,"{""identifier"": ""060NY129607"", ""type_code"": ""05"", ""state"": ""NY"", ""issuer"": ""NY Medical Board""}",05,NY,NY Medical Board,,,,,N,N,,,12/08/2018
7112229902,1,,,,Liu,Charles,,,,MD PhD,,,,,,,,,,2894 Second Ave,Suite 448,New York,NY,10005,US,,,2537 Fifth Ave,,Bronx,NY,11203,US,(310) 708-7007,(718) 517-4006,05/16/2025,01/07/2025,,,,F,,,,,,207P00000X,060NY816212,NY,Y,,,,,"{""identifier"": ""060NY816212"", ""type_code"": ""05"", ""state"": ""NY"", ""issuer"": ""NY Medical Board""}",05,NY,NY Medical Board,,,,,,N,,,05/16/2025
